title,city,state,postal_code,price,features,provider,url,address
House for sale,Houston,TX,77024,"$1,349,000 ","4 bds, 4.0 ba ,4409 sqft",Blanton Davy Properties, 12938 Tosca Ln Houston TX 77024/28013725_zpid/, 12938 Tosca Ln Houston TX 
House for sale,Houston,TX,77072,"$225,000 ","5 bds, 3.0 ba ,3010 sqft",V Pro Realtors, 12931 Knotty Glen Ln Houston TX 77072/28260783_zpid/, 12931 Knotty Glen Ln Houston TX 
New construction,Houston,TX,77079,"$1,495,990 ","5 bds, 6.0 ba ,4714 sqft",Martha Turner Sotheby's, 12915 Taylorcrest Rd Houston TX 77079/28023928_zpid/, 12915 Taylorcrest Rd Houston TX 
Townhouse for sale,Houston,TX,77072,"$145,000 ","3 bds, 3.0 ba ,1524 sqft",Greg Lacy and Associates, 12847 Carvel Ln Houston TX 77072/28203042_zpid/, 12847 Carvel Ln Houston TX 
House for sale,Houston,TX,77082,"$187,900 ","3 bds, 2.0 ba ,2017 sqft","MIH REALTY, LLC", 12806 Ashford Chase Dr Houston TX 77082/28270987_zpid/, 12806 Ashford Chase Dr Houston TX 
House for sale,Sugar Land,TX,77478,"$385,000 ","5 bds, 4.0 ba ,3945 sqft",World Wide Realty, 12723 Blanton Ln Sugar Land TX 77478/82707155_zpid/, 12723 Blanton Ln Sugar Land TX 
House for sale,Houston,TX,77071,"$229,900 ","3 bds, 3.0 ba ,2096 sqft",JPAR   The Sears Group, 12714 Laleu Ln Houston TX 77071/28418419_zpid/, 12714 Laleu Ln Houston TX 
New construction,Houston,TX,77024,"$2,250,000 ","6 bds, 7.0 ba ,5228 sqft",Happen Houston, 12711 Cobblestone Dr Houston TX 77024/28075930_zpid/, 12711 Cobblestone Dr Houston TX 
House for sale,Houston,TX,77082,"$179,900 ","3 bds, 2.0 ba ,1737 sqft",Keller Williams Platinum, 12707 Skyknoll Ln Houston TX 77082/28297538_zpid/, 12707 Skyknoll Ln Houston TX 
Townhouse for sale,Houston,TX,77024,"$386,990 ","3 bds, 3.0 ba ,1582 sqft",AlphaMax Realty Inc., 12707 Boheme Dr APT 606 Houston TX 77024/68427934_zpid/, 12707 Boheme Dr #606 Houston TX 
Townhouse for sale,Houston,TX,77082,"$75,000 ","2 bds, 2.0 ba ,829 sqft",Lone Star Real Estate Group, 12660 Ashford Point Dr APT 801 Houston TX 77082/28481639_zpid/, 12660 Ashford Point Dr #801 Houston TX 
Townhouse for sale,Houston,TX,77082,"$74,500 ","2 bds, 2.0 ba ,829 sqft",Keller Williams Realty, 12660 Ashford Point Dr APT 710 Houston TX 77082/28481628_zpid/, 12660 Ashford Point Dr #710 Houston TX 
Townhouse for sale,Houston,TX,77082,"$71,999 ","2 bds, 2.0 ba ,829 sqft",REALM Real Estate Professional, 12660 Ashford Point Dr APT 209 Houston TX 77082/28481555_zpid/, 12660 Ashford Point Dr #209 Houston TX 
Apartment for sale,Houston,TX,77082,"$270,000 ","0 bds, 1.0 ba ,2132 sqft",REALM Real Estate Professional, 12647 Ashford Meadow Dr Houston TX 77082/2079656151_zpid/, 12647 Ashford Meadow Dr Houston TX 
House for sale,Houston,TX,77082,"$225,000 ","4 bds, 3.0 ba ,2514 sqft","American First Realty, LLC", 12618 Ashford Pine Dr Houston TX 77082/28374938_zpid/, 12618 Ashford Pine Dr Houston TX 
Lot / Land for sale,Houston,TX,77024,"$849,900 ","6 bds, None ba ,4406 sqft","eXp Realty, LLC", 12601 Boheme Dr Houston TX 77024/28010275_zpid/, 12601 Boheme Dr Houston TX 
Apartment for sale,Houston,TX,77082,"$319,000 ","8 bds, 8.0 ba ,3746 sqft",Cosmopolitan Realty, 12531 Ashford Meadow Dr Houston TX 77082/2079680960_zpid/, 12531 Ashford Meadow Dr Houston TX 
House for sale,Houston,TX,77071,"$250,000 ","3 bds, 3.0 ba ,2310 sqft",Better Homes and Gardens Real Estate Gary Greene, 12506 Riva Ridge Ln Houston TX 77071/28273647_zpid/, 12506 Riva Ridge Ln Houston TX 
Townhouse for sale,Houston,TX,77035,"$35,000 ","1 bds, 1.0 ba ,729 sqft",NB Elite Realty, 12500 Sandpiper Dr APT 53 Houston TX 77035/28424705_zpid/, 12500 Sandpiper Dr #53 Houston TX 
House for sale,Houston,TX,77077,"$699,900 ","4 bds, 4.0 ba ,3350 sqft",Austin Prime Realty, 12450 Honeywood Trl Houston TX 77077/28136814_zpid/, 12450 Honeywood Trl Houston TX 
House for sale,Houston,TX,77099,"$190,000 ","4 bds, 3.0 ba ,2000 sqft",The Nguyens & Associates, 12435 Shannon Hills Dr Houston TX 77099/28176674_zpid/, 12435 Shannon Hills Dr Houston TX 
House for sale,Houston,TX,77031,"$150,000 ","3 bds, 2.0 ba ,1662 sqft",Hampton Realty Group, 12431 Millbanks Dr Houston TX 77031/28189748_zpid/, 12431 Millbanks Dr Houston TX 
House for sale,Meadows Place,TX,77477,"$265,000 ","4 bds, 3.0 ba ,2192 sqft",NB Elite Realty, 12426 Meadowglen Dr Meadows Place TX 77477/27577962_zpid/, 12426 Meadowglen Dr Meadows Place TX 
House for sale,Houston,TX,77031,"$174,995 ","3 bds, 2.0 ba ,1792 sqft",Keller Williams Professionals, 12426 Copperfield Dr Houston TX 77031/28198324_zpid/, 12426 Copperfield Dr Houston TX 
House for sale,Houston,TX,77099,"$174,900 ","4 bds, 2.0 ba ,2129 sqft",Summit Realty, 12414 Lima Dr Houston TX 77099/28176580_zpid/, 12414 Lima Dr Houston TX 
House for sale,Houston,TX,77077,"$335,000 ","4 bds, 3.0 ba ,2277 sqft","Coldwell Banker United,", 12414 Briar Forest Dr Houston TX 77077/28120066_zpid/, 12414 Briar Forest Dr Houston TX 
House for sale,Houston,TX,77024,"$1,548,000 ","6 bds, 7.0 ba ,5575 sqft",AlphaMax Realty Inc., 12410 Perthshire Rd Houston TX 77024/28060902_zpid/, 12410 Perthshire Rd Houston TX 
House for sale,Houston,TX,77077,"$325,000 ","3 bds, 2.0 ba ,1790 sqft",RE/MAX Grand, 12406 Westella Dr Houston TX 77077/28143934_zpid/, 12406 Westella Dr Houston TX 
House for sale,Stafford,TX,77477,"$229,000 ","3 bds, 3.0 ba ,2193 sqft",Champions Real Estate Group, 12335 Grove Meadow Dr Stafford TX 77477/27607446_zpid/, 12335 Grove Meadow Dr Stafford TX 
House for sale,Houston,TX,77099,"$178,000 ","3 bds, 2.0 ba ,1786 sqft",Newfoundland Realty, 12331 Lima Dr Houston TX 77099/28176614_zpid/, 12331 Lima Dr Houston TX 
House for sale,Sugar Land,TX,77478,"$420,000 ","5 bds, 4.0 ba ,4211 sqft",REALM Real Estate Professional, 12331 Ashford Place Dr Sugar Land TX 77478/82728661_zpid/, 12331 Ashford Place Dr Sugar Land TX 
House for sale,Houston,TX,77035,"$249,900 ","3 bds, 2.0 ba ,1984 sqft","ColdwellBanker United,", 12329 Ashcroft Dr Houston TX 77035/28048193_zpid/, 12329 Ashcroft Dr Houston TX 
House for sale,Stafford,TX,77477,"$239,000 ","3 bds, 3.0 ba ,2072 sqft","Coldwell Banker United,", 12327 Meadow Gate Dr Stafford TX 77477/27607392_zpid/, 12327 Meadow Gate Dr Stafford TX 
House for sale,Meadows Place,TX,77477,"$199,999 ","3 bds, 2.0 ba ,1795 sqft",The WIRE Team, 12323 Dorrance Ln Meadows Place TX 77477/27576696_zpid/, 12323 Dorrance Ln Meadows Place TX 
House for sale,Houston,TX,77099,"$178,000 ","4 bds, 2.0 ba ,1865 sqft",Newfoundland Realty, 12322 Bexley Dr Houston TX 77099/28176626_zpid/, 12322 Bexley Dr Houston TX 
House for sale,Sugar Land,TX,77478,"$388,000 ","5 bds, 4.0 ba ,4211 sqft",Texas United Realty, 12318 Ashford Place Dr Sugar Land TX 77478/82725141_zpid/, 12318 Ashford Place Dr Sugar Land TX 
Townhouse for sale,Houston,TX,77072,"$120,000 ","4 bds, 3.0 ba ,1364 sqft",Soluna Realty, 12317 Crest Lake Dr Houston TX 77072/28390416_zpid/, 12317 Crest Lake Dr Houston TX 
House for sale,Meadows Place,TX,77477,"$239,000 ","3 bds, 2.0 ba ,1737 sqft",LV Realty & Services, 12314 Brighton Ln Meadows Place TX 77477/27577805_zpid/, 12314 Brighton Ln Meadows Place TX 
House for sale,Houston,TX,77082,"$319,000 ","4 bds, 2.0 ba ,2356 sqft",Walzel Properties, 12307 Shadow Green Dr Houston TX 77082/28553004_zpid/, 12307 Shadow Green Dr Houston TX 
House for sale,Houston,TX,77082,"$355,000 ","4 bds, 4.0 ba ,3318 sqft","Van Slyke Real Estate, LLC", 12306 Shady Downs Dr Houston TX 77082/55475403_zpid/, 12306 Shady Downs Dr Houston TX 
House for sale,Houston,TX,77071,"$211,000 ","4 bds, 3.0 ba ,3025 sqft",Keller Williams Realty  SW, 12303 Braesridge Dr Houston TX 77071/28232528_zpid/, 12303 Braesridge Dr Houston TX 
House for sale,Sugar Land,TX,77478,"$689,000 ","4 bds, 4.0 ba ,4230 sqft",RE/MAX Southwest, 1229 Wedgewood Dr Sugar Land TX 77478/27610080_zpid/, 1229 Wedgewood Dr Sugar Land TX 
House for sale,Houston,TX,77099,"$210,000 ","4 bds, 3.0 ba ,2057 sqft",REALM Real Estate Professional, 12266 Huntington Venture Dr Houston TX 77099/28213141_zpid/, 12266 Huntington Venture Dr Houston TX 
House for sale,Houston,TX,77099,"$195,000 ","4 bds, 3.0 ba ,2351 sqft","Alpha, REALTORS", 12226 Pine Knoll Dr Houston TX 77099/28170668_zpid/, 12226 Pine Knoll Dr Houston TX 
House for sale,Houston,TX,77031,"$196,900 ","4 bds, 3.0 ba ,2024 sqft",Mark Dimas Properties, 12226 Chessington Dr Houston TX 77031/28176762_zpid/, 12226 Chessington Dr Houston TX 
House for sale,Houston,TX,77071,"$250,000 ","4 bds, 2.0 ba ,2014 sqft",Walzel Properties, 12219 Brookvalley Dr Houston TX 77071/28268993_zpid/, 12219 Brookvalley Dr Houston TX 
House for sale,Houston,TX,77077,"$385,200 ","3 bds, 3.0 ba ,2638 sqft",Justin Tran Real Estate JTRE, 12210 Carriage Hill Dr Houston TX 77077/28314671_zpid/, 12210 Carriage Hill Dr Houston TX 
House for sale,Houston,TX,77035,"$147,000 ","2 bds, 2.0 ba ,1498 sqft","eXp Realty, LLC", 12156 Stone West Dr Houston TX 77035/28286921_zpid/, 12156 Stone West Dr Houston TX 
House for sale,Houston,TX,77099,"$209,500 ","3 bds, 2.0 ba ,2212 sqft",MDK Realty Associates, 12126 Longbrook Dr Houston TX 77099/28170904_zpid/, 12126 Longbrook Dr Houston TX 
House for sale,Houston,TX,77031,"$235,000 ","4 bds, 2.0 ba ,2164 sqft","CB & A, Realtors", 12110 Manorgate Dr Houston TX 77031/28196433_zpid/, 12110 Manorgate Dr Houston TX 
House for sale,Meadows Place,TX,77477,"$239,000 ","4 bds, 2.0 ba ,2081 sqft",Hometown America Incorporated, 12106 Monticeto Ln Meadows Place TX 77477/27576365_zpid/, 12106 Monticeto Ln Meadows Place TX 
House for sale,Houston,TX,77031,"$850,000 ","4 bds, 4.0 ba ,4318 sqft",Better Homes and Gardens Real Estate Gary Greene, 12103 Dover St Houston TX 77031/84066218_zpid/, 12103 Dover St Houston TX 
House for sale,Meadows Place,TX,77477,"$185,000 ","3 bds, 3.0 ba ,2058 sqft",B & W Realty Group LLC, 12102 Mulholland Dr Meadows Place TX 77477/27577836_zpid/, 12102 Mulholland Dr Meadows Place TX 
House for sale,Missouri City,TX,77489,"$179,000 ","3 bds, 2.0 ba ,1630 sqft",City Group, 1210 Kenforest Dr Missouri City TX 77489/27564714_zpid/, 1210 Kenforest Dr Missouri City TX 
House for sale,Sugar Land,TX,77479,"$329,990 ","4 bds, 4.0 ba ,3013 sqft","MIH REALTY, LLC", 1210 Celeste Ct Sugar Land TX 77479/59757034_zpid/, 1210 Celeste Ct Sugar Land TX 
House for sale,Houston,TX,77077,"$749,900 ","4 bds, 4.0 ba ,3816 sqft",Texas United Realty, 1207 Trace Dr Houston TX 77077/28341488_zpid/, 1207 Trace Dr Houston TX 
House for sale,Houston,TX,77099,"$155,000 ","3 bds, 2.0 ba ,1702 sqft",First Class Realty, 12054 Spring Grove Dr Houston TX 77099/28390925_zpid/, 12054 Spring Grove Dr Houston TX 
House for sale,Houston,TX,77099,"$142,000 ","3 bds, 3.0 ba ,1890 sqft","eXp Realty, LLC", 12054 Green Glade Dr Houston TX 77099/28391125_zpid/, 12054 Green Glade Dr Houston TX 
House for sale,Houston,TX,77099,"$183,000 ","3 bds, 2.0 ba ,1628 sqft",Newfoundland Realty, 12051 Spring Grove Dr Houston TX 77099/28390956_zpid/, 12051 Spring Grove Dr Houston TX 
Lot / Land for sale,Sugar Land,TX,77478,"$2,100,000 ","7 bds, None ba ,8500 sqft",RE/MAX Cinco Ranch, 1205 Horseshoe Dr Sugar Land TX 77478/27526955_zpid/, 1205 Horseshoe Dr Sugar Land TX 
Townhouse for sale,Houston,TX,77057,"$135,000 ","1 bds, 1.0 ba ,871 sqft","Compass RE Texas, LLC", 1201 Bering Dr APT 16 Houston TX 77057/28325578_zpid/, 1201 Bering Dr #16 Houston TX 
House for sale,Stafford,TX,77477,"$275,880 ","4 bds, 3.0 ba ,2781 sqft","Sugar Land   WEICHERT, REALTORS   The Murray Group", 12006 Aspen Ln Stafford TX 77477/50211056_zpid/, 12006 Aspen Ln Stafford TX 
House for sale,Meadows Place,TX,77477,"$249,000 ","4 bds, 3.0 ba ,2168 sqft","Welcome Home Residential, LLC", 11943 Dorrance Ln Meadows Place TX 77477/27576138_zpid/, 11943 Dorrance Ln Meadows Place TX 
House for sale,Houston,TX,77077,"$450,000 ","4 bds, 3.0 ba ,2650 sqft",REALM Real Estate Professional, 11935 Drexel Hill Dr Houston TX 77077/28205219_zpid/, 11935 Drexel Hill Dr Houston TX 
House for sale,Houston,TX,77024,"$1,000,000 ","4 bds, 4.0 ba ,3181 sqft",Better Homes and Gardens Real Estate Gary Greene, 11918 Doncaster Rd Houston TX 77024/28099231_zpid/, 11918 Doncaster Rd Houston TX 
House for sale,Houston,TX,77072,"$140,000 ","3 bds, 2.0 ba ,1600 sqft",Keller Williams Premier Realty, 11911 Pompano Ln Houston TX 77072/28116103_zpid/, 11911 Pompano Ln Houston TX 
New construction,Houston,TX,77024,"$4,399,000 ","5 bds, 8.0 ba ,7768 sqft",Walzel Properties, 11906 Broken Bough Dr Houston TX 77024/28049300_zpid/, 11906 Broken Bough Dr Houston TX 
House for sale,Houston,TX,77099,"$190,000 ","3 bds, 2.0 ba ,1396 sqft",ApexPro Real Estate Group, 11818 Plumpoint Dr Houston TX 77099/28408908_zpid/, 11818 Plumpoint Dr Houston TX 
House for sale,Houston,TX,77099,"$194,000 ","3 bds, 3.0 ba ,2298 sqft",Premier Realty & Associates, 11722 Plumbrook Dr Houston TX 77099/28409080_zpid/, 11722 Plumbrook Dr Houston TX 
House for sale,Houston,TX,77072,"$165,000 ","3 bds, 2.0 ba ,1464 sqft",Ashoka Lion, 11718 Sea Shore Dr Houston TX 77072/28133365_zpid/, 11718 Sea Shore Dr Houston TX 
House for sale,Houston,TX,77024,"$1,580,000 ","5 bds, 5.0 ba ,4959 sqft","eXp Realty, LLC", 11710 Broken Bough Cir Houston TX 77024/28168232_zpid/, 11710 Broken Bough Cir Houston TX 
House for sale,Houston,TX,77072,"$199,000 ","4 bds, 2.0 ba ,1891 sqft",CORE Realty, 11635 Carvel Ln Houston TX 77072/28115866_zpid/, 11635 Carvel Ln Houston TX 
House for sale,Houston,TX,77077,"$585,000 ","4 bds, 3.0 ba ,2936 sqft","Coldwell Banker United,", 11634 Highgrove Dr Houston TX 77077/28238726_zpid/, 11634 Highgrove Dr Houston TX 
House for sale,Houston,TX,77099,"$229,900 ","8 bds, 4.0 ba ,3504 sqft",Intercontinental Properties, 11622 Zarroll Dr Houston TX 77099/28316129_zpid/, 11622 Zarroll Dr Houston TX 
House for sale,Houston,TX,77072,"$214,999 ","4 bds, 2.0 ba ,1832 sqft",Pin Property Group, 11622 Moonmist Dr Houston TX 77072/28126342_zpid/, 11622 Moonmist Dr Houston TX 
House for sale,Houston,TX,77099,"$185,900 ","3 bds, 2.0 ba ,1658 sqft",Walzel Properties, 11622 Herald Square Dr Houston TX 77099/28317999_zpid/, 11622 Herald Square Dr Houston TX 
Townhouse for sale,Houston,TX,77077,"$169,900 ","3 bds, 3.0 ba ,1444 sqft",Better Homes and Gardens Real Estate Gary Greene, 11611 Southlake Dr 35 Houston TX 77077/28292507_zpid/, 11611 Southlake Dr 35 Houston TX 
House for sale,Houston,TX,77035,"$489,000 ","3 bds, 3.0 ba ,2653 sqft",Beth Wolff REALTORS® Real Living, 11607 Landsdowne Dr Houston TX 77035/28026351_zpid/, 11607 Landsdowne Dr Houston TX 
House for sale,Houston,TX,77024,"$1,295,000 ","5 bds, 5.0 ba ,4131 sqft",Greenwood King Properties, 11602 Green Oaks St Houston TX 77024/28449890_zpid/, 11602 Green Oaks St Houston TX 
House for sale,Missouri City,TX,77489,"$265,000 ","5 bds, 4.0 ba ,2481 sqft",Connect Realty, 1158 Crestmont Place Loop Missouri City TX 77489/84752428_zpid/, 1158 Crestmont Place Loop Missouri City TX 
House for sale,Houston,TX,77077,"$339,900 ","4 bds, 3.0 ba ,2618 sqft",RE/MAX Fine Properties, 11519 Chevy Chase Dr Houston TX 77077/28284505_zpid/, 11519 Chevy Chase Dr Houston TX 
House for sale,Houston,TX,77082,"$1,995,000 ","5 bds, 7.0 ba ,6369 sqft",Keller Williams Realty, 11503 Bistro Ln Houston TX 77082/70307231_zpid/, 11503 Bistro Ln Houston TX 
House for sale,Sugar Land,TX,77478,"$380,000 ","3 bds, 3.0 ba ,2060 sqft",Grove Realty, 115 Guenther St Sugar Land TX 77478/27539911_zpid/, 115 Guenther St Sugar Land TX 
House for sale,Houston,TX,77024,"$1,399,999 ","3 bds, 3.0 ba ,4331 sqft","Compass Re Texas, LLC", 11434 Calico Ln Houston TX 77024/27975943_zpid/, 11434 Calico Ln Houston TX 
House for sale,Meadows Place,TX,77477,"$215,000 ","3 bds, 2.0 ba ,1842 sqft",Keller Williams Realty, 11418 Dorrance Ln Meadows Place TX 77477/27575832_zpid/, 11418 Dorrance Ln Meadows Place TX 
House for sale,Meadows Place,TX,77477,"$148,000 ","4 bds, 2.0 ba ,1841 sqft",Keller Williams Realty  SW, 11410 Brook Meadows Ln Meadows Place TX 77477/27575919_zpid/, 11410 Brook Meadows Ln Meadows Place TX 
House for sale,Houston,TX,77072,"$198,000 ","4 bds, 2.0 ba ,2043 sqft",RE/MAX Fine Properties, 11407 Stroud Dr Houston TX 77072/28128010_zpid/, 11407 Stroud Dr Houston TX 
House for sale,Houston,TX,77082,"$899,000 ","4 bds, 4.0 ba ,3700 sqft",Keller Williams Realty, 11407 Noblewood Crest Ln Houston TX 77082/84068711_zpid/, 11407 Noblewood Crest Ln Houston TX 
House for sale,Houston,TX,77077,"$299,900 ","3 bds, 2.0 ba ,1912 sqft",The Listing Firm, 11403 Wickersham Ln Houston TX 77077/28282799_zpid/, 11403 Wickersham Ln Houston TX 
House for sale,Houston,TX,77077,"$335,000 ","3 bds, 2.0 ba ,2377 sqft","Coldwell Banker United,", 11403 Inwood Dr Houston TX 77077/28284458_zpid/, 11403 Inwood Dr Houston TX 
House for sale,Meadows Place,TX,77477,"$196,500 ","4 bds, 2.0 ba ,1749 sqft",Sugar Valley Realty, 11314 Brook Meadows Ln Meadows Place TX 77477/27575916_zpid/, 11314 Brook Meadows Ln Meadows Place TX 
House for sale,Houston,TX,77024,"$2,650,000 ","4 bds, 6.0 ba ,6155 sqft","Compass RE Texas, LLC", 11307 Coloma Ln Houston TX 77024/28022090_zpid/, 11307 Coloma Ln Houston TX 
House for sale,Houston,TX,77082,"$645,000 ","4 bds, 4.0 ba ,3486 sqft",Keller Williams Realty, 11218 Marseilles Ln Houston TX 77082/84053845_zpid/, 11218 Marseilles Ln Houston TX 
House for sale,Houston,TX,77099,"$199,900 ","4 bds, 3.0 ba ,2169 sqft",Keller Williams Realty  SW, 11206 Windmark Pl Houston TX 77099/28313668_zpid/, 11206 Windmark Pl Houston TX 
Townhouse for sale,Houston,TX,77042,"$115,000 ","2 bds, 3.0 ba ,1225 sqft",KJ Platinum Properties LLC, 11201 Lynbrook Dr APT 2203 Houston TX 77042/28440310_zpid/, 11201 Lynbrook Dr #2203 Houston TX 
Townhouse for sale,Houston,TX,77042,"$109,000 ","2 bds, 2.0 ba ,1108 sqft",Dixson Realty Services, 11201 Lynbrook Dr APT 3609 Houston TX 77042/28440401_zpid/, 11201 Lynbrook Dr #3609 Houston TX 
Townhouse for sale,Houston,TX,77042,"$79,900 ","1 bds, 2.0 ba ,782 sqft",RE/MAX Top Realty, 11201 Lynbrook Dr APT 3409 Houston TX 77042/28440376_zpid/, 11201 Lynbrook Dr #3409 Houston TX 
House for sale,Sugar Land,TX,77478,"$599,000 ","4 bds, 5.0 ba ,3416 sqft",Keller Williams Realty  SW, 1119 Oyster Bank Cir Sugar Land TX 77478/80064474_zpid/, 1119 Oyster Bank Cir Sugar Land TX 
House for sale,Houston,TX,77099,"$190,000 ","3 bds, 3.0 ba ,1640 sqft","Alpha, REALTORS", 11131 Panther Ct Houston TX 77099/70307006_zpid/, 11131 Panther Ct Houston TX 
House for sale,Bellaire,TX,77401,"$849,000 ","5 bds, 4.0 ba ,3655 sqft",Keller Williams Realty, 1113 Mulberry Ln Bellaire TX 77401/27909773_zpid/, 1113 Mulberry Ln Bellaire TX 
Townhouse for sale,Houston,TX,77057,"$312,900 ","2 bds, 3.0 ba ,1577 sqft",Redfin Corporation, 1112 Bering Dr APT 59 Houston TX 77057/27884724_zpid/, 1112 Bering Dr #59 Houston TX 
House for sale,Sugar Land,TX,77478,"$369,000 ","3 bds, 3.0 ba ,2272 sqft",Primark Realty, 1111 Oyster Bay Dr Sugar Land TX 77478/27584937_zpid/, 1111 Oyster Bay Dr Sugar Land TX 
House for sale,Houston,TX,77042,"$385,000 ","4 bds, 3.0 ba ,2632 sqft",Better Homes and Gardens Real Estate Gary Greene, 11006 Overbrook Ln Houston TX 77042/28134810_zpid/, 11006 Overbrook Ln Houston TX 
House for sale,Houston,TX,77096,"$319,900 ","4 bds, 2.0 ba ,2072 sqft","CB & A, Realtors", 11003 Albury Dr Houston TX 77096/28169706_zpid/, 11003 Albury Dr Houston TX 
House for sale,Missouri City,TX,77459,"$399,000 ","4 bds, 4.0 ba ,3438 sqft",Keller Williams Realty  SW, 11 Denoa Ln Missouri City TX 77459/122502343_zpid/, 11 Denoa Ln Missouri City TX 
House for sale,Houston,TX,77079,"$1,074,999 ","5 bds, 4.0 ba ,4141 sqft","Compass RE Texas, LLC", 10938 Lasso Ln Houston TX 77079/28097462_zpid/, 10938 Lasso Ln Houston TX 
House for sale,Houston,TX,77042,"$419,000 ","4 bds, 3.0 ba ,2832 sqft",Better Homes and Gardens Real Estate Gary Greene, 10931 Meadow Lake Ln Houston TX 77042/28146914_zpid/, 10931 Meadow Lake Ln Houston TX 
House for sale,Houston,TX,77042,"$368,000 ","4 bds, 3.0 ba ,2505 sqft",HomeSmart Fine Properties, 10930 Meadow Lake Ln Houston TX 77042/28146917_zpid/, 10930 Meadow Lake Ln Houston TX 
House for sale,Houston,TX,77071,"$269,900 ","3 bds, 2.0 ba ,3115 sqft",RE/MAX Metro, 10919 Villa Lea Ln Houston TX 77071/28195119_zpid/, 10919 Villa Lea Ln Houston TX 
House for sale,Houston,TX,77042,"$284,900 ","3 bds, 3.0 ba ,1962 sqft",Kevin Gioia, 10916 Julie Ln Houston TX 77042/28204294_zpid/, 10916 Julie Ln Houston TX 
House for sale,Houston,TX,77042,"$449,999 ","4 bds, 3.0 ba ,2808 sqft",Coton House, 10910 Wickersham Ln Houston TX 77042/28134824_zpid/, 10910 Wickersham Ln Houston TX 
House for sale,Houston,TX,77042,"$799,000 ","3 bds, 4.0 ba ,4600 sqft",Truss Real Estate, 10910 Cranbrook Rd Houston TX 77042/28160199_zpid/, 10910 Cranbrook Rd Houston TX 
House for sale,Houston,TX,77099,"$200,000 ","3 bds, 3.0 ba ,1987 sqft",Realty Associates, 10904 Panther Ct Houston TX 77099/70306961_zpid/, 10904 Panther Ct Houston TX 
House for sale,Houston,TX,77042,"$289,000 ","3 bds, 3.0 ba ,1900 sqft",Riverbend Realty Group, 10904 Julie Ln Houston TX 77042/28204288_zpid/, 10904 Julie Ln Houston TX 
House for sale,Houston,TX,77071,"$495,000 ","4 bds, 3.0 ba ,3033 sqft",The Virtual Realty Group, 10830 Villa Lea Ln Houston TX 77071/28195221_zpid/, 10830 Villa Lea Ln Houston TX 
House for sale,Houston,TX,77071,"$369,900 ","5 bds, 5.0 ba ,3459 sqft",Primary Properties LLC, 10827 Braesridge Dr Houston TX 77071/28195665_zpid/, 10827 Braesridge Dr Houston TX 
House for sale,Houston,TX,77042,"$325,000 ","4 bds, 3.0 ba ,2332 sqft","RE/MAX Northwest, REALTORS", 10726 Cedar Creek Dr Houston TX 77042/28092639_zpid/, 10726 Cedar Creek Dr Houston TX 
House for sale,Houston,TX,77042,"$430,000 ","4 bds, 3.0 ba ,2317 sqft",Keller Williams Realty, 10726 Burgoyne Rd Houston TX 77042/28062718_zpid/, 10726 Burgoyne Rd Houston TX 
House for sale,Houston,TX,77096,"$310,000 ","3 bds, 2.0 ba ,1697 sqft",Rhema Realty Services, 10703 Kirkside Dr Houston TX 77096/28034886_zpid/, 10703 Kirkside Dr Houston TX 
House for sale,Houston,TX,77042,"$307,000 ","4 bds, 4.0 ba ,3404 sqft",Redfin Corporation, 10634 Wallingford Pl Houston TX 77042/97616259_zpid/, 10634 Wallingford Pl Houston TX 
Townhouse for sale,Houston,TX,77099,"$137,500 ","3 bds, 3.0 ba ,1736 sqft",Mega Realty, 10622 Bexley Dr Houston TX 77099/28180476_zpid/, 10622 Bexley Dr Houston TX 
House for sale,Houston,TX,77042,"$435,000 ","4 bds, 3.0 ba ,2395 sqft",Better Homes and Gardens Real Estate Gary Greene, 10614 Olympia Dr Houston TX 77042/28062786_zpid/, 10614 Olympia Dr Houston TX 
House for sale,Houston,TX,77096,"$315,000 ","3 bds, 2.0 ba ,1625 sqft",Andywin Properties, 10611 Kirkside Dr Houston TX 77096/28034769_zpid/, 10611 Kirkside Dr Houston TX 
House for sale,Houston,TX,77042,"$320,000 ","3 bds, 3.0 ba ,2008 sqft","Bernstein Realty, Inc.", 10606 Tupper Lake Dr Houston TX 77042/28110449_zpid/, 10606 Tupper Lake Dr Houston TX 
Lot / Land for sale,Stafford,TX,77477,"$594,900 ","None bds, None ba ,None sqft",Realty Associates, 10503 Scarpinato Rd Stafford TX 77477/251440458_zpid/, 10503 Scarpinato Rd Stafford TX 
Townhouse for sale,Houston,TX,77099,"$75,000 ","2 bds, 1.0 ba ,870 sqft",Prime Realty Group, 10501 South Dr APT 286 Houston TX 77099/28346903_zpid/, 10501 South Dr #286 Houston TX 
Lot / Land for sale,Stafford,TX,77477,"$399,000 ","None bds, None ba ,None sqft",Realty Associates, 10480 Scarpinato Rd Stafford TX 77477/249029751_zpid/, 10480 Scarpinato Rd Stafford TX 
House for sale,Houston,TX,77099,"$148,999 ","5 bds, 3.0 ba ,3208 sqft",The Horizon Team, 10411 Huntington Estates Dr Houston TX 77099/28212698_zpid/, 10411 Huntington Estates Dr Houston TX 
House for sale,Houston,TX,77099,"$149,900 ","3 bds, 3.0 ba ,1568 sqft",Keller Williams Realty  SW, 10347 Panther Point Dr Houston TX 77099/68411057_zpid/, 10347 Panther Point Dr Houston TX 
